"업체명","적용지역","광역지역","상위지역","하위지역","대표역","대표역주소","역노선","위치표시","주소표시","역선정방식","역거리km","계산상가까운역","계산거리km"
"","익산","전북","익산","춘포면","","","","","","","","",""
"","익산","전북","익산","팔봉동","","","","","","","","",""
"","익산","전북","익산","평화동","","","","","","","","",""
"","익산","전북","익산","함라면","","","","","","","","",""
"","익산","전북","익산","함열읍","","","","","","","","",""
"","익산","전북","익산","황등면","","","","","","","","",""
"","전주","전북","덕진구","금암동","","","","","","","","",""
"","전주","전북","덕진구","덕진동","","","","","","","","",""
"","전주","전북","덕진구","송천동","","","","","","","","",""
"","전주","전북","덕진구","여의동","","","","","","","","",""
"","전주","전북","덕진구","우아동","","","","","","","","",""
"","전주","전북","덕진구","인후동","","","","","","","","",""
"","전주","전북","덕진구","조촌동","","","","","","","","",""
"","전주","전북","덕진구","진북동","","","","","","","","",""
"","전주","전북","덕진구","팔복동","","","","","","","","",""
"","전주","전북","덕진구","혁신동","","","","","","","","",""
"","전주","전북","덕진구","호성동","","","","","","","","",""
"","전주","전북","완산구","노송동","","","","","","","","",""
"","전주","전북","완산구","동서학동","","","","","","","","",""
"","전주","전북","완산구","삼천동","","","","","","","","",""
"","전주","전북","완산구","서서학동","","","","","","","","",""
"","전주","전북","완산구","서신동","","","","","","","","",""
"","전주","전북","완산구","완산동","","","","","","","","",""
"","전주","전북","완산구","중앙동","","","","","","","","",""
"","전주","전북","완산구","중화산동","","","","","","","","",""
"","전주","전북","완산구","평화동","","","","","","","","",""
"","전주","전북","완산구","풍남동","","","","","","","","",""
"","전주","전북","완산구","효자동","","","","","","","","",""
"","계룡","충남","계룡","금암동","","","","","","","","",""
"","계룡","충남","계룡","두마면","","","","","","","","",""
"","계룡","충남","계룡","신도안면","","","","","","","","",""
"","계룡","충남","계룡","엄사면","","","","","","","","",""
"","공주","충남","공주","계룡면","","","","","","","","",""
"","공주","충남","공주","금학동","","","","","","","","",""
"","공주","충남","공주","반포면","","","","","","","","",""
"","공주","충남","공주","사곡면","","","","","","","","",""
"","공주","충남","공주","신관동","","","","","","","","",""
"","공주","충남","공주","신풍면","","","","","","","","",""
"","공주","충남","공주","옥룡동","","","","","","","","",""
"","공주","충남","공주","우성면","","","","","","","","",""
"","공주","충남","공주","웅진동","","","","","","","","",""
"","공주","충남","공주","월송동","","","","","","","","",""
"","공주","충남","공주","유구읍","","","","","","","","",""
"","공주","충남","공주","의당면","","","","","","","","",""
"","공주","충남","공주","이인면","","","","","","","","",""
"","공주","충남","공주","정안면","","","","","","","","",""
"","공주","충남","공주","중학동","","","","","","","","",""
"","공주","충남","공주","탄천면","","","","","","","","",""
"","아산","충남","아산","도고면","신창(순천향대)역","충남 아산시 신창면 행목로 50","장항선","신창(순천향대)역 인근","충남 아산시 신창면 행목로 50","좌표최단거리","5.55","신창(순천향대)역","5.55"
"","아산","충남","아산","둔포면","성환역","충남 천안시 서북구 성환읍 성환1로 237-5(성환리 449-128)","경부선","성환역 인근","충남 천안시 서북구 성환읍 성환1로 237-5(성환리 449-128)","좌표최단거리","7.88","성환역","7.88"
"","아산","충남","아산","배방읍","배방역","충남 아산시 배방읍 온천대로 1967","장항선","배방역 인근","충남 아산시 배방읍 온천대로 1967","좌표최단거리","1.79","배방역","1.79"
"","아산","충남","아산","선장면","신창(순천향대)역","충남 아산시 신창면 행목로 50","장항선","신창(순천향대)역 인근","충남 아산시 신창면 행목로 50","좌표최단거리","7.72","신창(순천향대)역","7.72"
"","아산","충남","아산","송악면","온양온천역","충남 아산시 온천대로 1496(온천동 56-9)","장항선","온양온천역 인근","충남 아산시 온천대로 1496(온천동 56-9)","좌표최단거리","5.57","온양온천역","5.57"
"","아산","충남","아산","신창면","신창(순천향대)역","충남 아산시 신창면 행목로 50","장항선","신창(순천향대)역 인근","충남 아산시 신창면 행목로 50","좌표최단거리","2.80","신창(순천향대)역","2.80"
"","아산","충남","아산","염치읍","온양온천역","충남 아산시 온천대로 1496(온천동 56-9)","장항선","온양온천역 인근","충남 아산시 온천대로 1496(온천동 56-9)","좌표최단거리","4.67","온양온천역","4.67"
"","아산","충남","아산","영인면","","","","영인면 중심","충남 아산 영인면","지역중심","","온양온천역","11.89"
"","아산","충남","아산","온양동","","","","온양동 중심","충남 아산 온양동","지역중심","","",""
"","아산","충남","아산","음봉면","","","","음봉면 중심","충남 아산 음봉면","지역중심","","직산역","8.48"
"","아산","충남","아산","인주면","","","","인주면 중심","충남 아산 인주면","지역중심","","신창(순천향대)역","11.70"
"","아산","충남","아산","탕정면","탕정역","충청남도 아산시 탕정면 매곡중앙6로 11","장항선","탕정역 인근","충청남도 아산시 탕정면 매곡중앙6로 11","좌표최단거리","2.74","탕정역","2.74"
"","천안","충남","천안","광덕면","","","","광덕면 중심","충남 천안 광덕면","지역중심","","배방역","11.79"
"","천안","충남","천안","동면","","","","동면 중심","충남 천안 동면","지역중심","","천안역","19.58"
"","천안","충남","천안","목천읍","천안역","충남 천안시 동남구 대흥로 239(대흥동 57-1)","경부선","천안역 인근","충남 천안시 동남구 대흥로 239(대흥동 57-1)","좌표최단거리","6.75","천안역","6.75"
"","천안","충남","천안","문성동","천안역","충남 천안시 동남구 대흥로 239(대흥동 57-1)","경부선","천안역 인근","충남 천안시 동남구 대흥로 239(대흥동 57-1)","좌표최단거리","0.36","천안역","0.36"
"","천안","충남","천안","백석동","두정역","충남 천안시 서북구 두정로 289(두정동 84-1)","경부선","두정역 인근","충남 천안시 서북구 두정로 289(두정동 84-1)","좌표최단거리","2.96","두정역","2.96"
"","천안","충남","천안","병천면","","","","병천면 중심","충남 천안 병천면","지역중심","","천안역","14.97"
"","천안","충남","천안","봉명동","봉명역","충남 천안시 동남구 차돌로 51(봉명동 20-2)","장항선","봉명역 인근","충남 천안시 동남구 차돌로 51(봉명동 20-2)","좌표최단거리","0.56","봉명역","0.56"
"","천안","충남","천안","부성동","","","","부성동 중심","충남 천안 부성동","지역중심","","",""
"","천안","충남","천안","북면","","","","북면 중심","충남 천안 북면","지역중심","","두정역","10.73"
"","천안","충남","천안","불당동","아산역","충남 아산시 배방읍 희망로 90(장재리 325-3)","장항선","아산역 인근","충남 아산시 배방읍 희망로 90(장재리 325-3)","좌표최단거리","2.24","아산역","2.24"
"","천안","충남","천안","성거읍","직산역","충남 천안시 서북구 직산읍 천안대로 1471-33","경부선","직산역 인근","충남 천안시 서북구 직산읍 천안대로 1471-33","좌표최단거리","4.85","직산역","4.85"
"","천안","충남","천안","성남면","","","","성남면 중심","충남 천안 성남면","지역중심","","천안역","11.50"
"","천안","충남","천안","성정동","천안역","충남 천안시 동남구 대흥로 239(대흥동 57-1)","경부선","천안역 인근","충남 천안시 동남구 대흥로 239(대흥동 57-1)","좌표최단거리","0.93","천안역","0.93"
"","천안","충남","천안","성환읍","성환역","충남 천안시 서북구 성환읍 성환1로 237-5(성환리 449-128)","경부선","성환역 인근","충남 천안시 서북구 성환읍 성환1로 237-5(성환리 449-128)","좌표최단거리","0.17","성환역","0.17"
"","천안","충남","천안","수신면","","","","수신면 중심","충남 천안 수신면","지역중심","","천안역","15.43"
"","천안","충남","천안","신방동","쌍용(나사렛대)역","충청남도 천안시 서북구 쌍용19로 20  _x000D_","장항선","쌍용(나사렛대)역 인근","충청남도 천안시 서북구 쌍용19로 20  _x000D_","좌표최단거리","1.13","쌍용(나사렛대)역","1.13"
"","천안","충남","천안","신안동","천안역","충남 천안시 동남구 대흥로 239(대흥동 57-1)","경부선","천안역 인근","충남 천안시 동남구 대흥로 239(대흥동 57-1)","좌표최단거리","1.48","천안역","1.48"
"","천안","충남","천안","쌍용동","봉명역","충남 천안시 동남구 차돌로 51(봉명동 20-2)","장항선","봉명역 인근","충남 천안시 동남구 차돌로 51(봉명동 20-2)","좌표최단거리","0.35","봉명역","0.35"
"","천안","충남","천안","원성동","천안역","충남 천안시 동남구 대흥로 239(대흥동 57-1)","경부선","천안역 인근","충남 천안시 동남구 대흥로 239(대흥동 57-1)","좌표최단거리","1.30","천안역","1.30"
